 0  0   7.324533540690e+00  0.000000000000e+00
 1  0  -1.202642483560e-01  0.000000000000e+00
 1  1   1.361912835560e-01  6.020579170230e-01
 2  0  -1.086728029650e+00  0.000000000000e+00
 2  1  -3.339748836320e-02  2.118272136830e+00
 2  2   6.867572347840e-02 -8.982333315420e-01
 3  0  -2.224113245000e-02  0.000000000000e+00
 3  1   6.007305178040e-02 -2.153846932180e-02
 3  2   1.102471301070e-01  2.461804673070e-02
 3  3   1.459820815640e-01 -2.901819674960e-01
 4  0   3.660264743290e-01  0.000000000000e+00
 4  1  -5.694634236560e-02  3.938373154580e-02
 4  2   5.664768324830e-03  6.690655503620e-02
 4  3  -4.355504560990e-01  4.177942728870e-01
 4  4   2.471335328690e-01 -1.981165431920e-01
 5  0   8.780907919530e-03  0.000000000000e+00
 5  1  -5.966748582160e-02  1.045730838640e-01
 5  2  -3.460487903700e-02 -3.307683499180e-02
 5  3  -1.150419568250e-01 -9.409982238500e-03
 5  4  -1.214523572070e-02 -4.614027440180e-01
 5  5   5.221494204580e-02 -1.614437493760e-01
 6  0  -1.583221273700e-01  0.000000000000e+00
 6  1   4.985978310840e-02 -6.009554862970e-02
 6  2   2.463807614510e-02 -1.047119324760e-02
 6  3   1.142560845970e-01 -3.651277787330e-02
 6  4  -2.581301294550e-02  6.412885609690e-02
 6  5   2.424180414400e-02  1.364104562540e-01
 6  6   3.003983838460e-02 -4.891272358420e-02
 7  0  -2.736860596890e-02  0.000000000000e+00
 7  1   2.184662175860e-02 -4.909934029530e-03
 7  2  -1.915856831030e-02  7.407934497330e-02
 7  3   1.055978307450e-02  3.381347883750e-02
 7  4   2.703764039790e-02 -5.915658308870e-03
 7  5  -6.318971849870e-02 -2.412259596470e-02
 7  6   7.178563745080e-03 -1.962108441360e-01
 7  7   2.325640398110e-02 -1.057904302530e-02
 8  0   6.318639156430e-02  0.000000000000e+00
 8  1  -1.968484412590e-02  5.764260869630e-02
 8  2  -1.780387250440e-03  9.283903390720e-03
 8  3  -3.984110943500e-02 -2.893896242050e-02
 8  4  -6.075244405510e-03 -8.466587955440e-02
 8  5  -2.569689796650e-02 -5.288268267240e-02
 8  6   9.508927208540e-03 -2.149868319280e-02
 8  7   2.557251922480e-02  1.321870073560e-03
 8  8   2.584439309650e-02  1.323558679860e-01
 9  0   5.648113331790e-03  0.000000000000e+00
 9  1  -1.171388965750e-03  1.144845846320e-02
 9  2   6.903137338160e-03  3.454007379530e-02
 9  3   3.696191606710e-03 -1.118909908340e-02
 9  4  -2.077051951450e-02  7.998499946910e-03
 9  5   5.708109485720e-03 -4.253801135820e-03
 9  6  -5.369644292550e-03 -2.702519939120e-02
 9  7  -2.618913240370e-02 -5.641704173010e-02
 9  8   2.524467860580e-02 -5.810235616820e-02
 9  9  -5.713696455490e-03 -2.839020835090e-03
10  0  -2.043745253540e-02  0.000000000000e+00
10  1   4.247421556340e-03  1.450632275440e-02
10  2   5.457025674810e-04  2.968119447990e-02
10  3   3.797046712500e-02  3.096729866480e-02
10  4  -2.260840727910e-03 -7.221143093030e-03
10  5   1.541146088410e-02 -2.054235437390e-02
10  6  -1.117090917950e-02 -6.365984949890e-02
10  7  -1.539735608350e-02 -2.525324842930e-02
10  8  -2.182377117070e-02 -3.716689871730e-02
10  9  -2.776540534770e-02  5.888768811050e-02
10 10   9.177547691620e-03  1.020150017570e-01
11  0   6.498058018010e-03  0.000000000000e+00
11  1  -2.846523396160e-03  1.697767493260e-02
11  2  -4.307136831600e-03  1.922129254200e-02
11  3  -2.094674737150e-03 -1.144296732470e-02
11  4   1.158050394850e-03 -2.866396210830e-03
11  5   1.010096458920e-02  9.703620783550e-03
11  6  -1.810718885410e-03 -2.624365106100e-02
11  7   1.817980286600e-02  1.555799753660e-02
11  8  -1.650337728730e-02 -7.123222247230e-03
11  9  -1.675959237100e-02 -2.745570305470e-02
11 10  -1.047171840030e-02  2.073426598110e-02
11 11  -4.661742102260e-03  4.682335291390e-03
12  0   1.360974429840e-02  0.000000000000e+00
12  1  -2.821638207410e-03  8.037276958010e-03
12  2  -5.762916394120e-03  1.996366656630e-03
12  3  -8.682057300070e-03  5.816008354840e-03
12  4   1.369916545480e-03  1.058507256790e-02
12  5   3.074336835150e-03  1.169410754090e-03
12  6   6.980239639580e-04 -7.905191190560e-03
12  7   9.873498420230e-03  1.944520742850e-03
12  8   5.492153652800e-03 -1.075911735590e-02
12  9  -2.008720764730e-03  8.473085952250e-04
12 10  -5.329510033950e-03  8.250397030780e-03
12 11  -1.663772090150e-02 -7.739488574900e-03
12 12  -6.651472015740e-03  2.584373259310e-02
13  0  -1.229034294550e-03  0.000000000000e+00
13  1   1.768506292450e-03  2.113350519630e-03
13  2  -1.211261145200e-03  8.523833971240e-03
13  3   2.841484647770e-03 -3.719448162960e-03
13  4  -2.852920110920e-04  1.471603676810e-02
13  5  -2.737802668060e-03 -1.525372722800e-02
13  6   9.101633575800e-03 -4.381512704340e-03
13  7  -3.742674650480e-03  9.711781776580e-03
13  8   3.604960660310e-03 -1.144316368170e-02
13  9   1.021622975630e-02  4.319302526310e-02
13 10  -5.980733602110e-03  1.807913137970e-02
13 11  -3.799475643770e-03 -2.079712405760e-02
13 12  -5.207165268110e-03  1.383729274490e-02
13 13  -1.481984409370e-02 -4.142929321880e-02
14  0  -2.039106953590e-03  0.000000000000e+00
14  1   1.493495220040e-03  1.890318902660e-04
14  2   1.443744866850e-03  3.041978051610e-03
14  3   3.711475576340e-03  9.055452704110e-03
14  4  -3.931455689350e-03 -1.858496912070e-03
14  5   6.547913052770e-03 -2.020543363200e-02
14  6  -3.414424514970e-03 -4.560773981680e-04
14  7  -5.209334674880e-03  1.197071553740e-03
14  8   3.312267563900e-03 -1.634469514880e-03
14  9   4.160201789290e-03  2.870524692550e-02
14 10   1.230576707390e-03  4.037343842180e-03
14 11   3.430235907850e-03  5.188050545830e-03
14 12  -3.161607066020e-03 -4.208087080020e-04
14 13  -8.958054461560e-03 -2.431999225450e-02
14 14   6.766064100910e-03  2.719490953130e-02
15  0  -1.174221044740e-03  0.000000000000e+00
15  1  -5.830988888620e-03  1.132597059000e-02
15  2   2.091880605940e-03 -4.864329550360e-03
15  3  -2.824872045390e-04  1.060451022060e-02
15  4  -4.282272553710e-03 -3.096004549070e-03
15  5   6.925010346500e-03 -1.408723605970e-02
15  6  -3.865637614720e-03  2.461271488560e-03
15  7   1.882129862940e-03 -8.167987604480e-03
15  8   3.168222792110e-04  1.584095586720e-03
15  9  -4.907864596940e-03  6.857116507230e-03
15 10   3.787824452870e-03  2.961149535960e-03
15 11  -8.353789642820e-03  1.964252079050e-02
15 12   3.378229711640e-03 -4.249138897740e-03
15 13   4.514199810610e-03 -1.013010594010e-02
15 14  -8.655594503750e-04  4.400113720130e-03
15 15   1.537592999140e-03 -1.202387281780e-02
16  0   2.612377469070e-03  0.000000000000e+00
16  1  -2.006643938510e-04  3.110156596620e-04
16  2   8.045671735450e-04  5.956071235570e-03
16  3  -3.373313711090e-03  1.850123625420e-02
16  4  -5.073438009960e-04  2.955737428680e-03
16  5  -2.194356216450e-03  1.487953000460e-03
16  6   4.716816448040e-03 -2.711013552870e-03
16  7   3.872902725030e-03 -1.964216096640e-02
16  8   1.603597511030e-03 -1.841779611720e-03
16  9   8.612644634990e-04  4.923279213140e-03
16 10  -2.415042441390e-03 -2.491158217720e-03
16 11  -9.226729115500e-04  2.262185081510e-02
16 12   4.132026116930e-04  4.423932651770e-03
16 13   8.320388994240e-04 -3.170659054150e-03
16 14   1.020295877080e-03 -9.789454667780e-04
16 15  -1.116379664740e-02 -2.121119383380e-02
16 16  -3.486334419910e-04  6.347233980160e-03
17  0   1.442172840370e-03  0.000000000000e+00
17  1   3.602844671820e-03  1.703771168170e-04
17  2   1.833289341910e-03  4.682331149740e-03
17  3  -3.818924555040e-03  9.040650296740e-03
17  4  -5.223061782720e-04 -7.425366888930e-03
17  5  -4.261322677820e-03  9.589065001720e-04
17  6   3.142855809180e-03 -3.628094069320e-03
17  7   6.455080979280e-04 -1.059068236440e-02
17  8   2.618975499520e-03  4.187559058700e-03
17  9   2.955976449490e-03 -1.353159454580e-03
17 10   3.874190938040e-05  2.287764964690e-03
17 11   3.672082016000e-03 -5.903735961770e-04
17 12  -2.380554989610e-03 -1.384357068550e-02
17 13  -3.611814987070e-03 -4.080085221390e-03
17 14   7.319601400010e-04  1.008677499460e-02
17 15  -9.412483236200e-03  5.687976681260e-04
17 16  -3.654781148260e-03  1.564833634830e-02
17 17   4.349335148420e-03  3.559188367110e-04
18  0   4.499957105730e-03  0.000000000000e+00
18  1  -2.560804017980e-03 -9.269075564340e-03
18  2  -7.721137245070e-04 -2.452613633870e-03
18  3   3.575208833930e-04  1.910974092340e-03
18  4   8.368525356490e-04  3.252824354400e-03
18  5   2.920376144970e-03  6.881815653880e-03
18  6   2.970459788500e-04  4.843726866340e-03
18  7  -7.036249033950e-04 -1.455108007950e-04
18  8  -5.078813776020e-04  5.746702655640e-04
18  9  -8.815214040870e-04 -7.689800407030e-03
18 10   2.413154930680e-03 -7.282824823600e-04
18 11  -1.367835919020e-03 -1.160701480010e-03
18 12  -5.674258743350e-05 -6.006952796400e-03
18 13  -1.214639253520e-03  2.354906509370e-03
18 14   7.858914461630e-04  6.588674462220e-03
18 15   6.378901766780e-03  6.176770139340e-03
18 16   2.709376654110e-03  1.504001233040e-04
18 17  -5.300246963270e-03 -1.089771637570e-02
18 18   2.861272492240e-03 -1.351246525540e-03
19  0  -2.646616034170e-04  0.000000000000e+00
19  1   1.969887395260e-03 -2.361189192860e-04
19  2   1.755899677940e-03  6.234917024470e-03
19  3   7.570402674320e-04  3.392725695600e-03
19  4  -7.581937288470e-04  1.980303314090e-03
19  5   3.710964010660e-03  2.113259454760e-03
19  6   3.541229617520e-03 -7.806669860230e-03
19  7  -3.416928142320e-03 -7.497052572700e-03
19  8   4.555751418270e-04  1.171583872250e-03
19  9  -1.695506258220e-03  4.313698708870e-03
19 10  -8.466289565910e-04  8.682962662990e-03
19 11   3.425070437630e-04  7.402490472100e-03
19 12  -4.617625772240e-04 -8.600624952520e-03
19 13   7.593601439870e-04 -1.898493118640e-03
19 14   1.186042785580e-03 -1.228792927440e-02
19 15   9.880256049490e-04 -1.803348164180e-03
