C  02 01  S  03 01  -0.236126177792952E-11
C  02 01  S  03 02   0.740742872956155E-10
C  02 01  S  03 03  -0.606215730541238E-11
C  02 01  S  04 01   0.722600971301278E-11
C  02 01  S  04 02  -0.169549089812393E-10
C  02 01  S  04 03  -0.446363992659670E-10
C  02 01  S  04 04  -0.497553345270418E-11
C  02 01  S  05 01  -0.416996906158406E-11
C  02 01  S  05 02  -0.325073527459018E-10
C  02 01  S  05 03   0.703110430092475E-10
C  02 01  S  05 04  -0.274867104049558E-10
C  02 01  S  05 05   0.210627834588522E-10
C  02 01  S  06 01   0.300890733817427E-13
C  02 01  S  06 02   0.994837494972407E-11
C  02 01  S  06 03  -0.404024177976392E-09
C  02 01  S  06 04  -0.141215535616768E-10
C  02 01  S  06 05  -0.319237516931733E-11
C  02 01  S  06 06   0.451056748848816E-10
C  02 02  C  02 02   0.279862891382028E-08
C  02 02  C  03 00   0.459982927515236E-11
C  02 02  C  03 01  -0.277313684047500E-11
C  02 02  C  03 02  -0.232033032726543E-10
C  02 02  C  03 03   0.124125176192936E-09
C  02 02  C  04 00   0.136050406602324E-09
C  02 02  C  04 01   0.843241069803871E-13
C  02 02  C  04 02  -0.316398299274231E-09
C  02 02  C  04 03   0.269963302519759E-09
C  02 02  C  04 04   0.285197712872109E-09
C  02 02  C  05 00  -0.100059606088317E-10
C  02 02  C  05 01   0.198985407930186E-10
C  02 02  C  05 02   0.104183082862708E-09
C  02 02  C  05 03  -0.869647550368294E-09
C  02 02  C  05 04   0.132617843824313E-09
C  02 02  C  05 05  -0.206845966436742E-09
C  02 02  C  06 00   0.672433019518324E-10
C  02 02  C  06 01  -0.538692016508330E-10
C  02 02  C  06 02   0.683822405354098E-10
C  02 02  C  06 03  -0.194130067640304E-09
C  02 02  C  06 04   0.214020439259233E-12
C  02 02  C  06 05   0.806681367044267E-09
C  02 02  C  06 06   0.352502203733485E-09
C  02 02  S  02 01  -0.617778885397986E-11
C  02 02  S  02 02   0.567211096075412E-10
C  02 02  S  03 01   0.107924704637471E-12
C  02 02  S  03 02  -0.760305686020355E-09
C  02 02  S  03 03   0.223185402305915E-09
C  02 02  S  04 01   0.679635470707807E-11
C  02 02  S  04 02   0.494668334824868E-10
C  02 02  S  04 03  -0.607973277178380E-10
C  02 02  S  04 04   0.117716701657766E-09
C  02 02  S  05 01   0.163695169033571E-11
C  02 02  S  05 02   0.131390617369811E-09
C  02 02  S  05 03  -0.186504909663181E-08
C  02 02  S  05 04   0.623546453417485E-09
C  02 02  S  05 05  -0.149986140630548E-09
C  02 02  S  06 01  -0.165898451537534E-10
C  02 02  S  06 02  -0.439841390212705E-10
C  02 02  S  06 03  -0.646111906350748E-09
C  02 02  S  06 04   0.127505166955393E-08
C  02 02  S  06 05  -0.303083541773061E-10
C  02 02  S  06 06   0.522246387761246E-09
C  03 00  C  03 00   0.162671588734307E-09
C  03 00  C  03 01   0.615612840782489E-14
C  03 00  C  03 02  -0.219114333668273E-10
C  03 00  C  03 03  -0.202225354887136E-11
C  03 00  C  04 00  -0.150645367982539E-10
C  03 00  C  04 01  -0.624519920891724E-12
C  03 00  C  04 02   0.428230322709419E-11
C  03 00  C  04 03   0.234518991397934E-10
C  03 00  C  04 04   0.753347537984474E-11
C  03 00  C  05 00  -0.604263397718366E-09
C  03 00  C  05 01  -0.122753502217249E-10
C  03 00  C  05 02   0.100574424328030E-11
C  03 00  C  05 03   0.194234498281794E-10
C  03 00  C  05 04  -0.273608547561881E-10
C  03 00  C  05 05   0.333335790541394E-10
C  03 00  C  06 00  -0.123826938829187E-09
C  03 00  C  06 01  -0.194831969368341E-10
C  03 00  C  06 02   0.344521933719555E-11
C  03 00  C  06 03   0.891329364238703E-10
C  03 00  C  06 04   0.139400130741327E-10
C  03 00  C  06 05   0.796821824533491E-10
C  03 00  C  06 06  -0.805547695029902E-10
C  03 00  S  02 01   0.414214715425388E-11
C  03 00  S  02 02   0.135138489297965E-11
C  03 00  S  03 01  -0.827779529197931E-12
C  03 00  S  03 02  -0.936487308460116E-12
C  03 00  S  03 03   0.831512778084476E-11
C  03 00  S  04 01  -0.108125738483395E-11
C  03 00  S  04 02  -0.306484019661093E-11
C  03 00  S  04 03   0.255936247407578E-10
C  03 00  S  04 04  -0.780696077743937E-12
C  03 00  S  05 01  -0.101450263850762E-10
C  03 00  S  05 02   0.841296472881928E-11
C  03 00  S  05 03   0.964714464776129E-10
C  03 00  S  05 04  -0.142060239239450E-10
C  03 00  S  05 05  -0.280141641047471E-10
C  03 00  S  06 01   0.757298363680518E-11
C  03 00  S  06 02   0.744994612481971E-11
C  03 00  S  06 03  -0.124831469624078E-10
C  03 00  S  06 04   0.696628915770784E-10
C  03 00  S  06 05   0.304244917609922E-10
C  03 00  S  06 06   0.150576970630852E-10
C  03 01  C  03 01   0.120010032752783E-10
C  03 01  C  03 02  -0.515720692416910E-11
C  03 01  C  03 03  -0.238828689701420E-10
C  03 01  C  04 00   0.747121541840715E-11
C  03 01  C  04 01  -0.113227991672462E-10
C  03 01  C  04 02  -0.187434804777079E-10
C  03 01  C  04 03  -0.106071585403894E-10
C  03 01  C  04 04   0.175820813230317E-11
C  03 01  C  05 00   0.116534008658715E-10
C  03 01  C  05 01  -0.202870757290553E-10
C  03 01  C  05 02   0.123098618688366E-10
C  03 01  C  05 03   0.221237318569658E-09
C  03 01  C  05 04   0.188214515433090E-11
C  03 01  C  05 05  -0.158370411335195E-10
C  03 01  C  06 00   0.210598373614317E-10
C  03 01  C  06 01   0.226103289937040E-10
C  03 01  C  06 02   0.881410206731006E-11
C  03 01  C  06 03   0.749908576387311E-10
C  03 01  C  06 04  -0.705894421664810E-10
C  03 01  C  06 05  -0.458459344045027E-10
C  03 01  C  06 06  -0.166052331851888E-10
C  03 01  S  02 01   0.388172332493713E-11
C  03 01  S  02 02   0.300788620168199E-11
C  03 01  S  03 01  -0.266048854249179E-11
C  03 01  S  03 02  -0.312607708688886E-10
C  03 01  S  03 03   0.260619221975953E-10
C  03 01  S  04 01   0.137288491741184E-11
C  03 01  S  04 02  -0.183672852160994E-11
C  03 01  S  04 03  -0.687110633666693E-11
C  03 01  S  04 04  -0.332350728439024E-11
C  03 01  S  05 01   0.269002800139841E-11
C  03 01  S  05 02   0.564685268512350E-11
C  03 01  S  05 03  -0.286863548985107E-09
C  03 01  S  05 04  -0.400348970624645E-11
C  03 01  S  05 05  -0.900046791629719E-11
C  03 01  S  06 01  -0.101318008921840E-10
C  03 01  S  06 02  -0.270232115601809E-11
C  03 01  S  06 03   0.143902875439232E-09
C  03 01  S  06 04   0.280125437695517E-11
C  03 01  S  06 05   0.704503320374285E-10
C  03 01  S  06 06  -0.117296317908687E-10
C  03 02  C  03 02   0.631885556767549E-08
C  03 02  C  03 03  -0.439678675693668E-10
C  03 02  C  04 00   0.403499344921212E-10
C  03 02  C  04 01   0.254070641083343E-10
C  03 02  C  04 02  -0.252071472550044E-10
C  03 02  C  04 03  -0.528284802926593E-09
C  03 02  C  04 04  -0.112833857648017E-09
C  03 02  C  05 00   0.404285747180592E-09
C  03 02  C  05 01  -0.501343718351261E-11
C  03 02  C  05 02  -0.110171896232237E-08
C  03 02  C  05 03  -0.703150552122195E-09
C  03 02  C  05 04   0.172312232022250E-08
C  03 02  C  05 05   0.944544429623958E-09
C  03 02  C  06 00   0.158288316618694E-09
C  03 02  C  06 01  -0.138079894750136E-10
C  03 02  C  06 02   0.214568820226647E-09
C  03 02  C  06 03  -0.308584631874452E-08
C  03 02  C  06 04   0.233051004455085E-09
C  03 02  C  06 05   0.173855236565519E-09
C  03 02  C  06 06  -0.196035564108856E-09
C  03 02  S  02 01   0.969425766060388E-11
C  03 02  S  02 02   0.467202214902689E-09
C  03 02  S  03 01   0.102289952438386E-10
C  03 02  S  03 02  -0.723709345030530E-09
C  03 02  S  03 03  -0.154854211219271E-09
C  03 02  S  04 01   0.846774933159824E-11
C  03 02  S  04 02  -0.152424015269264E-08
C  03 02  S  04 03  -0.115107713147049E-09
C  03 02  S  04 04  -0.145488282847886E-09
C  03 02  S  05 01  -0.839130399402927E-10
C  03 02  S  05 02   0.742458654893236E-09
C  03 02  S  05 03  -0.319560266154239E-08
C  03 02  S  05 04   0.101107489754284E-08
C  03 02  S  05 05  -0.184133879336548E-09
C  03 02  S  06 01   0.187186278167922E-09
C  03 02  S  06 02   0.499366531537484E-09
C  03 02  S  06 03  -0.146673664281310E-08
C  03 02  S  06 04   0.367713230312533E-08
C  03 02  S  06 05  -0.713158604496443E-09
C  03 02  S  06 06  -0.899108751600629E-09
C  03 03  C  03 03   0.220338959024429E-07
C  03 03  C  04 00  -0.127380475477351E-10
C  03 03  C  04 01  -0.410742077412474E-11
C  03 03  C  04 02   0.548948090721738E-10
C  03 03  C  04 03   0.148884916556583E-08
C  03 03  C  04 04   0.525584579366090E-09
C  03 03  C  05 00   0.131428266437475E-10
C  03 03  C  05 01   0.340879026525935E-10
C  03 03  C  05 02   0.481268486934376E-10
C  03 03  C  05 03  -0.473076594793020E-08
C  03 03  C  05 04   0.170726078829113E-08
C  03 03  C  05 05   0.266000638698383E-08
C  03 03  C  06 00   0.988347399095393E-10
C  03 03  C  06 01  -0.202807739413914E-10
C  03 03  C  06 02  -0.173354941440915E-10
C  03 03  C  06 03  -0.142644374981888E-08
C  03 03  C  06 04  -0.626566077564085E-08
C  03 03  C  06 05   0.270186353663001E-08
C  03 03  C  06 06  -0.143938490406522E-09
C  03 03  S  02 01   0.152188208529393E-10
C  03 03  S  02 02  -0.945251812576952E-10
C  03 03  S  03 01  -0.218540039914294E-10
C  03 03  S  03 02   0.196772043620098E-09
C  03 03  S  03 03  -0.198160654236348E-09
C  03 03  S  04 01   0.143506719483396E-10
C  03 03  S  04 02  -0.124866258793010E-09
C  03 03  S  04 03  -0.314947847266466E-08
C  03 03  S  04 04   0.155186490002047E-08
C  03 03  S  05 01  -0.821106793954795E-12
C  03 03  S  05 02  -0.990793195823531E-10
C  03 03  S  05 03  -0.364944024094559E-08
C  03 03  S  05 04   0.125193338308765E-09
C  03 03  S  05 05   0.169446210101594E-08
C  03 03  S  06 01   0.324044581487454E-10
C  03 03  S  06 02  -0.273305667487937E-10
C  03 03  S  06 03   0.218727423280599E-09
C  03 03  S  06 04  -0.960591432912121E-08
C  03 03  S  06 05   0.373401281916232E-08
C  03 03  S  06 06  -0.639014184206113E-08
C  04 00  C  04 00   0.407901577006225E-09
C  04 00  C  04 01  -0.263914606684108E-10
C  04 00  C  04 02  -0.542167775716055E-10
C  04 00  C  04 03  -0.906843178412739E-11
C  04 00  C  04 04   0.356072261214174E-10
C  04 00  C  05 00   0.444270389060196E-10
C  04 00  C  05 01  -0.156330509151828E-10
C  04 00  C  05 02   0.115746019078741E-10
C  04 00  C  05 03  -0.280293413099486E-09
C  04 00  C  05 04  -0.258116976690363E-10
C  04 00  C  05 05  -0.933324770400306E-11
C  04 00  C  06 00   0.878396660653039E-09
C  04 00  C  06 01   0.272536197955365E-10
C  04 00  C  06 02  -0.484199421808460E-11
C  04 00  C  06 03  -0.221506114468847E-09
C  04 00  C  06 04   0.919001584755412E-10
C  04 00  C  06 05   0.773160866987731E-10
C  04 00  C  06 06  -0.233238646024407E-09
C  04 00  S  02 01   0.928192201570237E-11
C  04 00  S  02 02  -0.418973199471563E-10
C  04 00  S  03 01  -0.987453757081544E-11
C  04 00  S  03 02   0.835697031523748E-10
C  04 00  S  03 03  -0.501289542075993E-11
C  04 00  S  04 01   0.678524142374343E-11
C  04 00  S  04 02  -0.171378682731558E-11
C  04 00  S  04 03  -0.118990108536776E-09
C  04 00  S  04 04   0.530268592478404E-11
C  04 00  S  05 01   0.207534499339884E-10
C  04 00  S  05 02  -0.612582893128300E-11
C  04 00  S  05 03  -0.297566338282057E-09
C  04 00  S  05 04   0.308850275528261E-10
C  04 00  S  05 05   0.122436427005868E-10
C  04 00  S  06 01  -0.261468880311455E-10
C  04 00  S  06 02  -0.160115003921499E-11
C  04 00  S  06 03   0.824191899123345E-09
C  04 00  S  06 04   0.265932540862083E-09
C  04 00  S  06 05   0.233723205955283E-10
C  04 00  S  06 06  -0.120248929282447E-09
C  04 01  C  04 01   0.451803888855140E-10
C  04 01  C  04 02  -0.667691741859448E-11
C  04 01  C  04 03  -0.109878252008920E-09
C  04 01  C  04 04  -0.231424560599038E-10
C  04 01  C  05 00   0.275088664721677E-10
C  04 01  C  05 01  -0.105748513991119E-10
C  04 01  C  05 02  -0.530019048485002E-11
C  04 01  C  05 03   0.458275021385213E-10
C  04 01  C  05 04   0.183427814283263E-10
C  04 01  C  05 05   0.182994847735611E-10
C  04 01  C  06 00  -0.704937263658979E-10
C  04 01  C  06 01  -0.270823433811372E-10
C  04 01  C  06 02   0.524226431568021E-11
C  04 01  C  06 03  -0.167870183359776E-09
C  04 01  C  06 04  -0.136332921753148E-09
C  04 01  C  06 05  -0.106432563213451E-09
C  04 01  C  06 06   0.707000779630584E-10
C  04 01  S  02 01  -0.160647366670536E-10
C  04 01  S  02 02   0.132540463527867E-11
C  04 01  S  03 01   0.773747013205103E-11
C  04 01  S  03 02  -0.378292910328802E-10
C  04 01  S  03 03  -0.799077400829092E-11
C  04 01  S  04 01  -0.192755814376212E-11
C  04 01  S  04 02  -0.101383427871524E-10
C  04 01  S  04 03   0.371711956195691E-10
C  04 01  S  04 04   0.171733298748619E-11
C  04 01  S  05 01  -0.860972035625933E-11
C  04 01  S  05 02   0.670184357167284E-11
C  04 01  S  05 03  -0.542477465680359E-10
C  04 01  S  05 04   0.309770612010526E-10
C  04 01  S  05 05   0.309706214490356E-10
C  04 01  S  06 01   0.223302113533846E-10
C  04 01  S  06 02  -0.102221559422031E-10
C  04 01  S  06 03  -0.413154710932300E-09
C  04 01  S  06 04   0.131282639324252E-09
C  04 01  S  06 05  -0.568455679041588E-10
C  04 01  S  06 06   0.156261960311761E-10
C  04 02  C  04 02   0.166604961368756E-08
C  04 02  C  04 03   0.734517620137381E-10
C  04 02  C  04 04  -0.112626872349293E-09
C  04 02  C  05 00  -0.240750621630126E-10
C  04 02  C  05 01   0.411255446968366E-10
C  04 02  C  05 02  -0.167055722333881E-09
C  04 02  C  05 03  -0.401989595699121E-08
C  04 02  C  05 04  -0.291878763450928E-09
C  04 02  C  05 05   0.166531825042826E-10
C  04 02  C  06 00   0.643708351654297E-12
C  04 02  C  06 01  -0.939850391550568E-10
C  04 02  C  06 02  -0.322765931820098E-09
C  04 02  C  06 03  -0.538683785845978E-08
C  04 02  C  06 04   0.520682340781417E-08
C  04 02  C  06 05   0.510549790858069E-09
C  04 02  C  06 06   0.564303071436673E-09
C  04 02  S  02 01   0.172068855726265E-10
C  04 02  S  02 02  -0.914420824449027E-10
C  04 02  S  03 01   0.586843395897049E-11
C  04 02  S  03 02   0.110178194348524E-08
C  04 02  S  03 03  -0.711028185673749E-10
C  04 02  S  04 01   0.270406020792488E-10
C  04 02  S  04 02  -0.147872755092810E-09
C  04 02  S  04 03  -0.681523689284151E-09
C  04 02  S  04 04   0.199551546757542E-09
C  04 02  S  05 01  -0.116135827261078E-10
C  04 02  S  05 02  -0.785130858798210E-09
C  04 02  S  05 03   0.176892187912644E-08
C  04 02  S  05 04  -0.480647626969406E-09
C  04 02  S  05 05   0.272358497350859E-10
C  04 02  S  06 01  -0.698315165642657E-10
C  04 02  S  06 02   0.995505028261774E-10
C  04 02  S  06 03  -0.447416843294942E-08
C  04 02  S  06 04  -0.480249985729899E-08
C  04 02  S  06 05  -0.329690957112179E-09
C  04 02  S  06 06  -0.505221379799017E-10
C  04 03  C  04 03   0.715946152742235E-07
C  04 03  C  04 04  -0.207825867674693E-09
C  04 03  C  05 00  -0.115230626062241E-09
C  04 03  C  05 01   0.306579842214511E-11
C  04 03  C  05 02  -0.812158143794346E-10
C  04 03  C  05 03   0.786315637485510E-08
C  04 03  C  05 04  -0.576982989275919E-08
C  04 03  C  05 05   0.281802371202774E-08
C  04 03  C  06 00   0.591037199484455E-10
C  04 03  C  06 01   0.428966614154360E-10
C  04 03  C  06 02  -0.267815226332871E-10
C  04 03  C  06 03  -0.628468165306715E-08
C  04 03  C  06 04   0.381659575713435E-08
C  04 03  C  06 05   0.174224910015767E-07
C  04 03  C  06 06   0.875294798401868E-08
C  04 03  S  02 01   0.346834754649580E-10
C  04 03  S  02 02   0.154745594784929E-09
C  04 03  S  03 01  -0.436468323472653E-10
C  04 03  S  03 02  -0.343994453200306E-09
C  04 03  S  03 03   0.321807262047557E-08
C  04 03  S  04 01  -0.154569334165964E-10
C  04 03  S  04 02  -0.249014338912612E-09
C  04 03  S  04 03   0.277221466472586E-09
C  04 03  S  04 04   0.248764237574269E-10
C  04 03  S  05 01   0.275981089127685E-10
C  04 03  S  05 02  -0.720484162158720E-10
C  04 03  S  05 03  -0.149158740892336E-07
C  04 03  S  05 04   0.150440012612124E-08
C  04 03  S  05 05  -0.108873022348428E-08
C  04 03  S  06 01  -0.475371843864250E-11
C  04 03  S  06 02   0.105726720624435E-09
C  04 03  S  06 03  -0.347668793466101E-08
C  04 03  S  06 04  -0.589873631657350E-08
C  04 03  S  06 05   0.954204989260421E-08
C  04 03  S  06 06   0.249967079358691E-08
C  04 04  C  04 04   0.135870021038659E-06
C  04 04  C  05 00  -0.689948264121373E-11
C  04 04  C  05 01   0.300895193333335E-11
C  04 04  C  05 02   0.676673272355433E-10
C  04 04  C  05 03  -0.190549447350400E-08
C  04 04  C  05 04   0.114317428837270E-07
C  04 04  C  05 05   0.454159635412757E-08
C  04 04  C  06 00  -0.451385075035274E-09
C  04 04  C  06 01  -0.392557363466480E-10
C  04 04  C  06 02   0.239543532056555E-10
C  04 04  C  06 03   0.220623732724336E-09
C  04 04  C  06 04   0.111046910407782E-07
C  04 04  C  06 05   0.633130476222901E-08
C  04 04  C  06 06   0.167015739010352E-07
C  04 04  S  02 01   0.467398439627384E-11
C  04 04  S  02 02  -0.336335696736483E-09
C  04 04  S  03 01  -0.213005968059826E-12
C  04 04  S  03 02   0.445920996246432E-10
C  04 04  S  03 03  -0.110385311624235E-08
C  04 04  S  04 01   0.442037513291090E-11
C  04 04  S  04 02  -0.461243583728371E-10
C  04 04  S  04 03  -0.181537441911711E-09
C  04 04  S  04 04   0.321065578366967E-09
C  04 04  S  05 01  -0.239808260195495E-12
C  04 04  S  05 02  -0.890232713365615E-11
C  04 04  S  05 03   0.739759818656974E-09
C  04 04  S  05 04  -0.146965801438863E-07
C  04 04  S  05 05   0.669735151999906E-08
C  04 04  S  06 01  -0.169966076657444E-10
C  04 04  S  06 02   0.304124314587228E-10
C  04 04  S  06 03   0.270322108485432E-08
C  04 04  S  06 04  -0.181590083143502E-07
C  04 04  S  06 05   0.209207203220107E-07
C  04 04  S  06 06   0.619631349286413E-08
C  05 00  C  05 00   0.259967175956133E-08
C  05 00  C  05 01  -0.958993050304101E-11
C  05 00  C  05 02  -0.431770269390757E-10
C  05 00  C  05 03  -0.828942601611086E-10
C  05 00  C  05 04   0.372369274523514E-09
C  05 00  C  05 05  -0.116090386109135E-09
C  05 00  C  06 00   0.463644763272437E-09
C  05 00  C  06 01   0.146461683242285E-09
C  05 00  C  06 02  -0.739365166476502E-11
C  05 00  C  06 03  -0.160422373277545E-08
C  05 00  C  06 04  -0.423871143475291E-09
C  05 00  C  06 05  -0.250124973727907E-09
C  05 00  C  06 06   0.553900644774933E-09
C  05 00  S  02 01  -0.469272681622473E-10
C  05 00  S  02 02   0.176144889358940E-10
C  05 00  S  03 01   0.203060069513713E-10
C  05 00  S  03 02  -0.198738427414070E-10
C  05 00  S  03 03  -0.716599565476575E-10
C  05 00  S  04 01   0.105261218533569E-10
C  05 00  S  04 02  -0.625854508431486E-10
C  05 00  S  04 03  -0.293966490756391E-09
C  05 00  S  04 04  -0.470858936495473E-10
C  05 00  S  05 01   0.435339729120338E-10
C  05 00  S  05 02  -0.607732623735845E-10
C  05 00  S  05 03  -0.100384905109346E-08
C  05 00  S  05 04   0.195357131848109E-10
C  05 00  S  05 05   0.697902285430210E-10
C  05 00  S  06 01  -0.543460314421853E-10
C  05 00  S  06 02  -0.276899044215515E-10
C  05 00  S  06 03   0.320794537060587E-09
C  05 00  S  06 04  -0.119230323696402E-09
C  05 00  S  06 05  -0.278680939487129E-09
C  05 00  S  06 06  -0.341559304264590E-09
C  05 01  C  05 01   0.217579490924146E-09
C  05 01  C  05 02   0.208772786368083E-11
C  05 01  C  05 03  -0.497253505964999E-09
C  05 01  C  05 04  -0.399989881246111E-10
C  05 01  C  05 05   0.111038132681199E-10
C  05 01  C  06 00  -0.491009227416452E-10
C  05 01  C  06 01  -0.215207253179473E-09
C  05 01  C  06 02  -0.119928313112670E-10
C  05 01  C  06 03  -0.157343895881467E-09
C  05 01  C  06 04  -0.126791621543242E-10
C  05 01  C  06 05   0.723302210605515E-10
C  05 01  C  06 06  -0.172107913687305E-10
C  05 01  S  02 01   0.117339521632481E-10
C  05 01  S  02 02  -0.542580474461331E-11
C  05 01  S  03 01  -0.121108914890550E-10
C  05 01  S  03 02  -0.740483887662110E-11
C  05 01  S  03 03  -0.157395002183996E-10
C  05 01  S  04 01  -0.664512552565169E-11
C  05 01  S  04 02   0.214926379708069E-10
C  05 01  S  04 03  -0.764532114685103E-11
C  05 01  S  04 04   0.242386350812582E-10
C  05 01  S  05 01   0.383993718419892E-10
C  05 01  S  05 02  -0.122145684204816E-10
C  05 01  S  05 03  -0.880449777053632E-10
C  05 01  S  05 04   0.428819483209313E-10
C  05 01  S  05 05  -0.375190142993039E-10
C  05 01  S  06 01  -0.531545206708493E-10
C  05 01  S  06 02   0.664812975249034E-12
C  05 01  S  06 03  -0.343310050749415E-09
C  05 01  S  06 04   0.119509283884600E-09
C  05 01  S  06 05   0.521454628390136E-10
C  05 01  S  06 06   0.383737959845434E-10
C  05 02  C  05 02   0.632112740814775E-09
C  05 02  C  05 03  -0.730068774724377E-09
C  05 02  C  05 04  -0.777154538742922E-09
C  05 02  C  05 05  -0.240943995393644E-09
C  05 02  C  06 00   0.107447413575176E-10
C  05 02  C  06 01   0.157585803062942E-10
C  05 02  C  06 02  -0.125875713964834E-11
C  05 02  C  06 03  -0.187903357578837E-08
C  05 02  C  06 04   0.950828550390297E-10
C  05 02  C  06 05   0.584918320796118E-10
C  05 02  C  06 06  -0.126469035435763E-09
C  05 02  S  02 01   0.457809178335246E-11
C  05 02  S  02 02  -0.130775755317898E-09
C  05 02  S  03 01   0.715051331783743E-11
C  05 02  S  03 02  -0.295422389372576E-09
C  05 02  S  03 03  -0.848202085142771E-11
C  05 02  S  04 01  -0.121967447899245E-10
C  05 02  S  04 02   0.561405758630313E-09
C  05 02  S  04 03  -0.806989193035876E-10
C  05 02  S  04 04   0.101149002592254E-09
C  05 02  S  05 01   0.545935512625775E-10
C  05 02  S  05 02  -0.117357769054307E-09
C  05 02  S  05 03  -0.242459965744405E-09
C  05 02  S  05 04   0.642300727674196E-10
C  05 02  S  05 05  -0.774696279516241E-10
C  05 02  S  06 01  -0.133459639276514E-09
C  05 02  S  06 02  -0.296301616616259E-09
C  05 02  S  06 03   0.390572014073373E-08
C  05 02  S  06 04  -0.889213244376216E-09
C  05 02  S  06 05   0.690823808026222E-11
C  05 02  S  06 06  -0.589600728455436E-10
C  05 03  C  05 03   0.203548812815611E-06
C  05 03  C  05 04  -0.177372805239102E-08
C  05 03  C  05 05   0.169484367503016E-08
C  05 03  C  06 00  -0.138916148646535E-08
C  05 03  C  06 01   0.388261207634887E-09
C  05 03  C  06 02   0.446043385334422E-09
C  05 03  C  06 03   0.321260126179063E-07
C  05 03  C  06 04  -0.817159098191018E-08
C  05 03  C  06 05  -0.158487228201944E-07
C  05 03  C  06 06  -0.159156714440534E-08
C  05 03  S  02 01  -0.383737046439674E-09
C  05 03  S  02 02   0.108278391188503E-08
C  05 03  S  03 01   0.244511899174987E-12
C  05 03  S  03 02  -0.325021899397177E-08
C  05 03  S  03 03   0.494018459295218E-08
C  05 03  S  04 01  -0.813544554803996E-10
C  05 03  S  04 02   0.201079082956363E-08
C  05 03  S  04 03   0.152298695278776E-07
C  05 03  S  04 04  -0.214197445158186E-08
C  05 03  S  05 01  -0.226898505956490E-10
C  05 03  S  05 02   0.187865390892517E-08
C  05 03  S  05 03  -0.436818174457073E-08
C  05 03  S  05 04  -0.112897579007539E-07
C  05 03  S  05 05   0.214547229027912E-08
C  05 03  S  06 01  -0.303578592051106E-09
